address,status,encoded_constructor_args,decoded_constructor_args
0x5c5f6d0c3b0c70b71a6b219d4c7d91ae2d4fb0b1,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000009184e72a00000000000000000000000000000000000000000000000000000000000000000084368696c6c697a43000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000443485a4300000000000000000000000000000000000000000000000000000000,"{""_name"": ""ChillizC"", ""_symbol"": ""CHZC"", ""_supply"": 10000000000000}"
0xffe3a0dab871311ed5a9848883ad3078adb954c5,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000005af3107a4000000000000000000000000000000000000000000000000000000000000000000553616e676f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000553616e676f000000000000000000000000000000000000000000000000000000,"{""_name"": ""Sango"", ""_symbol"": ""Sango"", ""_supply"": 100000000000000}"
0x2ec4185f5d409c654b9e7853313a173e91f00436,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000009184e72a0000000000000000000000000000000000000000000000000000000000000000003763276000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000037632760000000000000000000000000000000000000000000000000000000000,"{""_name"": ""v2v"", ""_symbol"": ""v2v"", ""_supply"": 10000000000000}"
0x01bcc88d1b62e97f9bd6a058d1f442226a234ea3,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000000174876e80000000000000000000000000000000000000000000000000000000000000000054b616b616f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000054b616b616f000000000000000000000000000000000000000000000000000000,"{""_name"": ""Kakao"", ""_symbol"": ""Kakao"", ""_supply"": 100000000000}"
0x978d20bc2a6767917c9f48c7a4c5e95961802453,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000002540be4000000000000000000000000000000000000000000000000000000000000000010535550412020466f756e646174696f6e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045355504100000000000000000000000000000000000000000000000000000000,"{""_name"": ""SUPA  Foundation"", ""_symbol"": ""SUPA"", ""_supply"": 10000000000}"
0xdb6b6b68ee94033379fb6886cb9792ec01f8fd4a,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000002540be40000000000000000000000000000000000000000000000000000000000000000094f4b4320546f6b656e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000034f4b430000000000000000000000000000000000000000000000000000000000,"{""_name"": ""OKC Token"", ""_symbol"": ""OKC"", ""_supply"": 10000000000}"
0x654f6a5ccfed76793821b98608099ab921752034,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000009184e72a0000000000000000000000000000000000000000000000000000000000000000008454d4158535741500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008454d415853574150000000000000000000000000000000000000000000000000,"{""_name"": ""EMAXSWAP"", ""_symbol"": ""EMAXSWAP"", ""_supply"": 10000000000000}"
0x250530dd6ae7e1327e593dc8f34eae9c9a5e15e7,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000009184e72a0000000000000000000000000000000000000000000000000000000000000000008654d6178535741500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008654d617853574150000000000000000000000000000000000000000000000000,"{""_name"": ""eMaxSWAP"", ""_symbol"": ""eMaxSWAP"", ""_supply"": 10000000000000}"
0x1adb2162d1f66aab6aec6e567838e0b0720a912d,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000000e8d4a510000000000000000000000000000000000000000000000000000000000000000009556c7469766572736500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004554c544900000000000000000000000000000000000000000000000000000000,"{""_name"": ""Ultiverse"", ""_symbol"": ""ULTI"", ""_supply"": 1000000000000}"
0x79fb90fe3e250fea06bcf2f594c34cf22ef4cd8e,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000005af3107a40000000000000000000000000000000000000000000000000000000000000000003533253000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000035332530000000000000000000000000000000000000000000000000000000000,"{""_name"": ""S2S"", ""_symbol"": ""S2S"", ""_supply"": 100000000000000}"
0x17216203f94009981de6747c2e4e5e90cc8985b9,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000009184e72a0000000000000000000000000000000000000000000000000000000000000000005484f4b4b580000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005484f4b4b58000000000000000000000000000000000000000000000000000000,"{""_name"": ""HOKKX"", ""_symbol"": ""HOKKX"", ""_supply"": 10000000000000}"
0x4eca4409c890687051516dc5e0e5e1ea32301563,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000000003b9aca0000000000000000000000000000000000000000000000000000000000000000094b696c6c2052696368000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044b696c6c00000000000000000000000000000000000000000000000000000000,"{""_name"": ""Kill Rich"", ""_symbol"": ""Kill"", ""_supply"": 1000000000}"
0x0e021fb2b6f69e78020922bbdb39deb1aae7cad4,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000000174876e800000000000000000000000000000000000000000000000000000000000000000846616365626f6f6b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044d65746100000000000000000000000000000000000000000000000000000000,"{""_name"": ""Facebook"", ""_symbol"": ""Meta"", ""_supply"": 100000000000}"
0x7dbae447bffc92857fe2f8e198b7f1f6a1633756,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000000174876e80000000000000000000000000000000000000000000000000000000000000000044b4441530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044b44415300000000000000000000000000000000000000000000000000000000,"{""_name"": ""KDAS"", ""_symbol"": ""KDAS"", ""_supply"": 100000000000}"
0xd74d7e9fee4283564dac6d524c0f80170504cec6,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000009184e72a00000000000000000000000000000000000000000000000000000000000000000084f6d697365476f5300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000084f6d697365476f53000000000000000000000000000000000000000000000000,"{""_name"": ""OmiseGoS"", ""_symbol"": ""OmiseGoS"", ""_supply"": 10000000000000}"
0xb3970a959a727a38cfc0b2f913b4d83b60ad51b5,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000009184e72a00000000000000000000000000000000000000000000000000000000000000000094b4953485520494e55000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000094b4953485520494e550000000000000000000000000000000000000000000000,"{""_name"": ""KISHU INU"", ""_symbol"": ""KISHU INU"", ""_supply"": 10000000000000}"
0xc10b175856d01d85c4b130b777b3631402d1535e,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000038d7ea4c680000000000000000000000000000000000000000000000000000000000000000009414952464f5245535400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009414952464f524553540000000000000000000000000000000000000000000000,"{""_name"": ""AIRFOREST"", ""_symbol"": ""AIRFOREST"", ""_supply"": 1000000000000000}"
0x8f7cb72ced46daf57127b205f70d29c490ecb8e0,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000000e8d4a51000000000000000000000000000000000000000000000000000000000000000000b417065436f696e5357415000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000074170655377617000000000000000000000000000000000000000000000000000,"{""_name"": ""ApeCoinSWAP"", ""_symbol"": ""ApeSwap"", ""_supply"": 1000000000000}"
0xecc88889390a7d95144ddbe00f1690508b79c17d,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000009184e72a0000000000000000000000000000000000000000000000000000000000000000007414952534849420000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000074149525348494200000000000000000000000000000000000000000000000000,"{""_name"": ""AIRSHIB"", ""_symbol"": ""AIRSHIB"", ""_supply"": 10000000000000}"
0x30fa0023b924ed46325f14258e9d1c894ae133ef,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000000e8d4a510000000000000000000000000000000000000000000000000000000000000000004474d5454000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004474d545400000000000000000000000000000000000000000000000000000000,"{""_name"": ""GMTT"", ""_symbol"": ""GMTT"", ""_supply"": 1000000000000}"
0xec18dd30dcbb6394aa00b9ba0935ee56fa1ddb6f,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000009184e72a0000000000000000000000000000000000000000000000000000000000000000008654d6178535741500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008654d617853574150000000000000000000000000000000000000000000000000,"{""_name"": ""eMaxSWAP"", ""_symbol"": ""eMaxSWAP"", ""_supply"": 10000000000000}"
0xe779059b6dabd502cfc6b83a919dc02376f481b8,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000009184e72a000000000000000000000000000000000000000000000000000000000000000000b5348494241535741505632000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000b5348494241535741505632000000000000000000000000000000000000000000,"{""_name"": ""SHIBASWAPV2"", ""_symbol"": ""SHIBASWAPV2"", ""_supply"": 10000000000000}"
0x4cc9c3ccfa6b3fc0ea72a80cf179fef3774af5e0,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000009184e72a0000000000000000000000000000000000000000000000000000000000000000005544f4b41550000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005544f4b4155000000000000000000000000000000000000000000000000000000,"{""_name"": ""TOKAU"", ""_symbol"": ""TOKAU"", ""_supply"": 10000000000000}"
0x18519cfb9c6876b2cdb39bf27200ddcd5e15b9df,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000009184e72a00000000000000000000000000000000000000000000000000000000000000000054e594f425500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000054e594f4255000000000000000000000000000000000000000000000000000000,"{""_name"": ""NYOBU"", ""_symbol"": ""NYOBU"", ""_supply"": 10000000000000}"
0x129acf3033adf867e186141ed182eafd39596436,no_constructor,,
0x3a4087fc4309dcbf04770506ea45788bb0bfda65,no_constructor,,
0x1af447b9a9d5b5c044dd7f135f764525afc985ea,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000002540be4000000000000000000000000000000000000000000000000000000000000000008616972736869626100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000084149525348494241000000000000000000000000000000000000000000000000,"{""_name"": ""airshiba"", ""_symbol"": ""AIRSHIBA"", ""_supply"": 10000000000}"
